event_id,lat,lon,year,month,rainfall,rainfall_unit,rainfall_city,elevation,slope,terrain_distance_km,event_observed,sample_type
6331.0,25.9466,94.6279,2014,9,6.07,mm/day monthly mean,Kohima,2295.0,3.184,45.662,1,catalogued_landslide
7910.0,24.3481,94.1146,2015,8,8.21,mm/day monthly mean,Imphal,788.0,0.874,18.098,1,catalogued_landslide
,27.499868,90.964929,2015,6,11.463,mm/day monthly mean,Guwahati,2760.0,5.34,7.925,0,background_no_record
3789.0,27.2743,92.9064,2011,7,19.513,mm/day monthly mean,Itanagar,810.0,6.093,33.512,1,catalogued_landslide
4569.0,27.8385,88.556,2012,9,5.529,mm/day monthly mean,Gangtok,3787.0,4.841,53.314,1,catalogued_landslide
,26.693865,96.905944,2015,7,11.474,mm/day monthly mean,Kohima,2419.0,3.282,29.443,0,background_no_record
,26.727514,90.493833,2015,9,9.843,mm/day monthly mean,Guwahati,655.0,4.564,54.641,0,background_no_record
,23.915419,96.684419,2009,5,4.511,mm/day monthly mean,Imphal,166.0,0.952,32.782,0,background_no_record
,23.982677,88.938719,2015,7,21.964,mm/day monthly mean,Agartala,12.0,0.025,15.503,0,background_no_record
,22.947413,96.571036,2010,4,8.188,mm/day monthly mean,Imphal,819.0,1.07,54.359,0,background_no_record
9124.0,25.203,90.5573,2016,7,37.867,mm/day monthly mean,Shillong,7.0,1.28,46.268,1,catalogued_landslide
,24.535713,94.357433,2016,7,9.359,mm/day monthly mean,Imphal,788.0,0.874,36.831,0,background_no_record
7837.0,23.7269,92.7265,2015,8,13.468,mm/day monthly mean,Aizawl,580.0,1.042,31.261,1,catalogued_landslide
,23.547721,96.860436,2012,6,8.632,mm/day monthly mean,Imphal,166.0,0.952,37.005,0,background_no_record
7385.0,24.004,93.9815,2015,8,8.21,mm/day monthly mean,Imphal,1295.0,1.654,16.674,1,catalogued_landslide
78.0,27.3383,88.6069,2007,5,2.865,mm/day monthly mean,Gangtok,3787.0,4.841,46.2,1,catalogued_landslide
3637.0,25.516147,94.234123,2011,6,8.031,mm/day monthly mean,Kohima,1751.0,2.391,31.795,1,catalogued_landslide
4757.0,28.1193,95.1645,2013,2,0.305,mm/day monthly mean,Itanagar,660.0,5.203,17.57,1,catalogued_landslide
1611.0,25.1553,93.028,2010,4,8.188,mm/day monthly mean,Imphal,1036.0,1.488,7.685,1,catalogued_landslide
,29.48064,94.50881,2010,9,14.351,mm/day monthly mean,Itanagar,2204.0,2.953,89.464,0,background_no_record
4403.0,24.8142,93.5444,2012,6,8.632,mm/day monthly mean,Imphal,1000.0,1.887,55.29,1,catalogued_landslide
,29.002612,93.217281,2010,4,10.28,mm/day monthly mean,Itanagar,4375.0,4.276,30.902,0,background_no_record
2163.0,25.4196,94.1054,2010,7,8.907,mm/day monthly mean,Kohima,1751.0,2.391,33.872,1,catalogued_landslide
5575.0,25.8266,94.1497,2013,10,3.412,mm/day monthly mean,Kohima,1751.0,2.391,19.893,1,catalogued_landslide
1030.0,27.043571,88.265221,2009,5,6.673,mm/day monthly mean,Gangtok,1651.0,4.124,28.472,1,catalogued_landslide
,21.585821,89.590577,2016,6,9.116,mm/day monthly mean,Agartala,9.0,0.013,62.514,0,background_no_record
2539.0,28.3092,95.4149,2010,10,2.337,mm/day monthly mean,Itanagar,660.0,5.203,43.032,1,catalogued_landslide
,27.611387,95.492447,2015,8,16.256,mm/day monthly mean,Itanagar,105.0,3.605,48.817,0,background_no_record
,25.93882,91.209223,2012,6,20.722,mm/day monthly mean,Guwahati,829.0,1.198,33.039,0,background_no_record
2045.0,26.2363,94.8133,2010,7,8.907,mm/day monthly mean,Kohima,2265.0,3.183,21.171,1,catalogued_landslide
151.0,26.8905,88.2789,2007,8,4.986,mm/day monthly mean,Gangtok,1651.0,4.124,28.309,1,catalogued_landslide
,27.730007,94.668902,2014,5,13.092,mm/day monthly mean,Itanagar,105.0,3.605,37.474,0,background_no_record
,26.577033,91.618109,2015,8,12.859,mm/day monthly mean,Guwahati,51.0,1.609,47.1,0,background_no_record
594.0,24.9336,93.8275,2008,6,6.249,mm/day monthly mean,Imphal,1000.0,1.887,24.667,1,catalogued_landslide
,27.567378,97.334171,2015,2,0.714,mm/day monthly mean,Itanagar,1941.0,2.585,32.942,0,background_no_record
,27.054099,93.311166,2016,5,8.407,mm/day monthly mean,Itanagar,190.0,4.235,33.13,0,background_no_record
218.0,27.0096,88.2548,2007,8,4.986,mm/day monthly mean,Gangtok,1651.0,4.124,26.251,1,catalogued_landslide
1961.0,25.8833,91.2,2010,6,16.823,mm/day monthly mean,Guwahati,829.0,1.198,27.867,1,catalogued_landslide
7364.0,24.819,94.3551,2015,7,12.858,mm/day monthly mean,Imphal,1000.0,1.887,46.865,1,catalogued_landslide
587.0,27.2298,94.0989,2008,6,15.435,mm/day monthly mean,Itanagar,81.0,3.361,33.147,1,catalogued_landslide
,22.621993,93.040361,2014,10,3.066,mm/day monthly mean,Aizawl,1039.0,1.472,4.166,0,background_no_record
6967.0,27.0165,88.2476,2015,6,5.97,mm/day monthly mean,Gangtok,1651.0,4.124,25.791,1,catalogued_landslide
6285.0,26.159,91.8178,2014,9,13.389,mm/day monthly mean,Guwahati,51.0,1.609,26.061,1,catalogued_landslide
4407.0,25.0951,92.3567,2012,6,25.167,mm/day monthly mean,Shillong,15.0,1.488,35.923,1,catalogued_landslide
3741.0,25.4191,94.1079,2011,7,9.531,mm/day monthly mean,Kohima,1751.0,2.391,34.004,1,catalogued_landslide
7665.0,24.7016,93.5291,2015,8,8.21,mm/day monthly mean,Imphal,788.0,0.874,53.974,1,catalogued_landslide
,25.943694,95.520598,2010,4,7.11,mm/day monthly mean,Kohima,354.0,2.829,54.62,0,background_no_record
,27.689765,96.154565,2015,8,16.256,mm/day monthly mean,Itanagar,167.0,3.515,20.675,0,background_no_record
2743.0,27.579873,91.856724,2010,11,0.152,mm/day monthly mean,Guwahati,3096.0,4.235,14.232,1,catalogued_landslide
,28.919684,91.982073,2012,6,16.413,mm/day monthly mean,Itanagar,5262.0,2.268,13.422,0,background_no_record
5336.0,26.3897,94.9439,2013,8,8.951,mm/day monthly mean,Kohima,2265.0,3.183,8.936,1,catalogued_landslide
,21.89171,89.845352,2010,8,8.742,mm/day monthly mean,Agartala,9.0,0.013,19.985,0,background_no_record
,28.012163,89.169729,2015,9,4.567,mm/day monthly mean,Gangtok,5199.0,4.022,25.176,0,background_no_record
,23.216677,91.585286,2010,8,8.742,mm/day monthly mean,Agartala,170.0,1.266,42.431,0,background_no_record
,28.983051,92.176403,2010,8,13.444,mm/day monthly mean,Itanagar,5262.0,2.268,26.631,0,background_no_record
4859.0,26.1771,91.7599,2013,5,15.906,mm/day monthly mean,Guwahati,51.0,1.609,29.174,1,catalogued_landslide
6965.0,27.0257,88.4301,2015,6,5.97,mm/day monthly mean,Gangtok,1651.0,4.124,43.552,1,catalogued_landslide
2577.0,25.5265,93.8673,2010,10,4.221,mm/day monthly mean,Kohima,1751.0,2.391,24.266,1,catalogued_landslide
,21.8478,89.314984,2015,8,11.574,mm/day monthly mean,Agartala,6.0,0.004,36.635,0,background_no_record
,26.918299,87.796073,2015,3,1.061,mm/day monthly mean,Gangtok,1651.0,4.124,20.433,0,background_no_record
6291.0,25.7354,90.3852,2014,9,13.389,mm/day monthly mean,Guwahati,31.0,1.163,38.699,1,catalogued_landslide
,23.960281,93.484772,2015,9,9.021,mm/day monthly mean,Aizawl,580.0,1.042,50.651,0,background_no_record
,27.568156,94.69463,2008,10,3.06,mm/day monthly mean,Itanagar,105.0,3.605,30.104,0,background_no_record
4552.0,27.0377,88.3603,2012,9,5.529,mm/day monthly mean,Gangtok,1651.0,4.124,37.158,1,catalogued_landslide
,27.731971,88.845522,2014,6,5.572,mm/day monthly mean,Gangtok,3787.0,4.841,24.091,0,background_no_record
313.0,25.7055,94.0132,2007,10,2.635,mm/day monthly mean,Kohima,1751.0,2.391,1.379,1,catalogued_landslide
1054.0,26.8572,88.3143,2009,7,6.755,mm/day monthly mean,Gangtok,1651.0,4.124,32.66,1,catalogued_landslide
,22.385036,93.701493,2010,7,8.08,mm/day monthly mean,Aizawl,291.0,1.185,40.142,0,background_no_record
,28.898735,88.491131,2014,8,5.961,mm/day monthly mean,Gangtok,5021.0,0.911,49.077,0,background_no_record
7369.0,24.1988,94.1016,2015,8,8.21,mm/day monthly mean,Imphal,788.0,0.874,32.18,1,catalogued_landslide
7372.0,25.0634,94.3415,2015,7,12.858,mm/day monthly mean,Imphal,1000.0,1.887,34.53,1,catalogued_landslide
3997.0,27.5161,88.5575,2011,9,5.634,mm/day monthly mean,Gangtok,3787.0,4.841,43.952,1,catalogued_landslide
,24.489262,88.444667,2016,5,19.416,mm/day monthly mean,Agartala,29.0,0.025,45.036,0,background_no_record
,25.047314,89.772387,2013,7,6.835,mm/day monthly mean,Agartala,18.0,1.182,23.434,0,background_no_record
,21.746543,91.867174,2011,9,7.816,mm/day monthly mean,Aizawl,29.0,1.567,31.339,0,background_no_record
251.0,27.1667,88.35,2007,9,5.628,mm/day monthly mean,Gangtok,1651.0,4.124,42.532,1,catalogued_landslide
6288.0,26.1985,91.7998,2014,9,13.389,mm/day monthly mean,Guwahati,51.0,1.609,24.55,1,catalogued_landslide
1994.0,25.0633,92.8025,2010,6,21.761,mm/day monthly mean,Shillong,1036.0,1.488,20.128,1,catalogued_landslide
,27.73582,93.924833,2013,8,12.931,mm/day monthly mean,Itanagar,2387.0,3.361,20.49,0,background_no_record
7374.0,25.1122,94.3591,2015,8,8.21,mm/day monthly mean,Imphal,1000.0,1.887,36.236,1,catalogued_landslide
,27.744649,95.912037,2015,6,21.278,mm/day monthly mean,Itanagar,167.0,3.515,21.876,0,background_no_record
7389.0,24.4072,94.0644,2015,8,8.21,mm/day monthly mean,Imphal,788.0,0.874,9.8,1,catalogued_landslide
1109.0,25.5215,93.1645,2009,8,7.986,mm/day monthly mean,Kohima,133.0,2.358,26.584,1,catalogued_landslide
7214.0,27.36,93.0385,2015,7,9.851,mm/day monthly mean,Itanagar,810.0,6.093,23.0,1,catalogued_landslide
,22.760893,88.977834,2010,8,8.742,mm/day monthly mean,Agartala,4.0,0.028,16.051,0,background_no_record
2573.0,25.1796,93.0083,2010,10,5.701,mm/day monthly mean,Imphal,1036.0,1.488,9.887,1,catalogued_landslide
5250.0,27.8837,93.0515,2013,8,12.931,mm/day monthly mean,Itanagar,3706.0,4.22,33.552,1,catalogued_landslide
6293.0,25.5006,90.0896,2014,10,1.916,mm/day monthly mean,Guwahati,31.0,1.163,24.854,1,catalogued_landslide
,29.333797,91.271447,2010,8,13.444,mm/day monthly mean,Itanagar,4557.0,2.721,64.954,0,background_no_record
,24.923226,93.609875,2016,10,3.013,mm/day monthly mean,Imphal,1000.0,1.887,43.515,0,background_no_record
,26.148489,90.968698,2007,8,6.483,mm/day monthly mean,Guwahati,49.0,1.612,20.094,0,background_no_record
,24.660058,94.325816,2010,9,6.467,mm/day monthly mean,Imphal,788.0,0.874,38.965,0,background_no_record
,24.980776,97.423756,2015,7,11.474,mm/day monthly mean,Kohima,191.0,2.199,44.417,0,background_no_record
731.0,26.138,94.25,2008,8,8.144,mm/day monthly mean,Kohima,110.0,3.184,32.611,1,catalogued_landslide
,25.788544,92.642229,2011,9,11.06,mm/day monthly mean,Shillong,133.0,2.358,36.908,0,background_no_record
,28.2486,96.526531,2013,6,10.272,mm/day monthly mean,Itanagar,2410.0,3.269,46.979,0,background_no_record
,26.191561,92.4329,2016,7,18.564,mm/day monthly mean,Guwahati,51.0,1.609,45.72,0,background_no_record
5005.0,26.72,95.029,2013,7,14.215,mm/day monthly mean,Itanagar,123.0,3.299,25.184,1,catalogued_landslide
,21.878992,88.882054,2009,8,11.286,mm/day monthly mean,Agartala,6.0,0.004,18.14,0,background_no_record
,22.920053,90.888556,2009,8,11.286,mm/day monthly mean,Agartala,3.0,0.243,35.477,0,background_no_record
,22.914182,96.066143,2016,7,9.359,mm/day monthly mean,Imphal,119.0,1.02,33.625,0,background_no_record
,27.542641,91.83779,2012,3,0.612,mm/day monthly mean,Guwahati,3096.0,4.235,16.167,0,background_no_record
,28.994505,89.909706,2010,6,5.242,mm/day monthly mean,Gangtok,4959.0,2.135,23.346,0,background_no_record
1037.0,26.89,88.47,2009,6,1.793,mm/day monthly mean,Gangtok,1651.0,4.124,46.999,1,catalogued_landslide
,25.14621,89.523634,2010,7,5.509,mm/day monthly mean,Agartala,18.0,1.182,48.352,0,background_no_record
,28.167668,88.019619,2010,9,6.419,mm/day monthly mean,Gangtok,4396.0,1.17,2.498,0,background_no_record
,27.515705,92.908566,2010,10,2.337,mm/day monthly mean,Itanagar,810.0,6.093,10.493,0,background_no_record
7590.0,25.1416,92.3807,2015,8,17.685,mm/day monthly mean,Shillong,15.0,1.488,38.74,1,catalogued_landslide
7031.0,27.6163,88.6586,2015,5,2.797,mm/day monthly mean,Gangtok,3787.0,4.841,34.144,1,catalogued_landslide
1090.0,26.9599,88.268,2009,8,7.782,mm/day monthly mean,Gangtok,1651.0,4.124,26.615,1,catalogued_landslide
,25.956257,95.338982,2011,5,7.372,mm/day monthly mean,Kohima,2295.0,3.184,43.668,0,background_no_record
1935.0,23.8986,91.7599,2010,6,15.652,mm/day monthly mean,Agartala,81.0,1.28,24.89,1,catalogued_landslide
2426.0,22.7176,92.8416,2010,9,6.911,mm/day monthly mean,Aizawl,1039.0,1.472,19.667,1,catalogued_landslide
5476.0,27.3736,88.7323,2013,9,3.464,mm/day monthly mean,Gangtok,3787.0,4.841,33.849,1,catalogued_landslide
1986.0,26.3335,94.5512,2010,6,10.485,mm/day monthly mean,Kohima,2265.0,3.183,44.733,1,catalogued_landslide
,21.532061,87.665798,2010,6,15.652,mm/day monthly mean,Agartala,5.0,0.001,62.438,0,background_no_record
2263.0,26.2753,94.6654,2010,8,4.905,mm/day monthly mean,Kohima,2265.0,3.183,33.846,1,catalogued_landslide
,28.110335,96.461608,2010,6,19.88,mm/day monthly mean,Itanagar,2579.0,3.605,45.955,0,background_no_record
692.0,25.705,94.04,2008,8,8.144,mm/day monthly mean,Kohima,1751.0,2.391,4.032,1,catalogued_landslide
,21.984228,94.481897,2007,9,9.344,mm/day monthly mean,Aizawl,388.0,1.043,49.716,0,background_no_record
9619.0,27.1695,88.3664,2016,10,2.604,mm/day monthly mean,Gangtok,1651.0,4.124,44.041,1,catalogued_landslide
,25.453133,88.658567,2015,8,8.47,mm/day monthly mean,Gangtok,38.0,0.032,44.521,0,background_no_record
3881.0,27.1034,93.6885,2011,8,10.278,mm/day monthly mean,Itanagar,81.0,3.361,35.529,1,catalogued_landslide
,21.944543,90.306114,2008,8,8.99,mm/day monthly mean,Agartala,9.0,0.013,32.163,0,background_no_record
2282.0,26.1984,94.8158,2010,8,4.905,mm/day monthly mean,Kohima,2265.0,3.183,23.278,1,catalogued_landslide
7384.0,23.9278,94.0906,2015,8,8.21,mm/day monthly mean,Imphal,1295.0,1.654,12.263,1,catalogued_landslide
256.0,27.3425,88.6236,2007,9,5.628,mm/day monthly mean,Gangtok,3787.0,4.841,44.565,1,catalogued_landslide
,23.84875,94.119165,2015,6,8.289,mm/day monthly mean,Imphal,1295.0,1.654,12.139,0,background_no_record
274.0,27.0875,88.4572,2007,9,5.628,mm/day monthly mean,Gangtok,1651.0,4.124,47.982,1,catalogued_landslide
6110.0,26.1619,91.7697,2014,6,12.959,mm/day monthly mean,Guwahati,51.0,1.609,29.404,1,catalogued_landslide
,23.912097,93.802826,2011,6,8.932,mm/day monthly mean,Imphal,1295.0,1.654,21.029,0,background_no_record
9186.0,25.48,94.1383,2016,7,10.073,mm/day monthly mean,Kohima,1751.0,2.391,28.996,1,catalogued_landslide
,23.771268,95.868966,2007,8,3.464,mm/day monthly mean,Imphal,140.0,0.99,16.26,0,background_no_record
1993.0,26.8073,88.3162,2010,6,5.242,mm/day monthly mean,Gangtok,1651.0,4.124,34.9,1,catalogued_landslide
,23.032824,87.748231,2010,7,5.509,mm/day monthly mean,Agartala,23.0,0.028,34.252,0,background_no_record
1995.0,27.0765,88.4808,2010,6,5.242,mm/day monthly mean,Gangtok,1651.0,4.124,49.825,1,catalogued_landslide
6016.0,24.8669,92.3576,2014,5,10.883,mm/day monthly mean,Shillong,15.0,1.488,43.819,1,catalogued_landslide
4436.0,26.9986,95.4993,2012,6,16.413,mm/day monthly mean,Itanagar,123.0,3.299,49.838,1,catalogued_landslide
,27.458097,97.175097,2008,6,15.435,mm/day monthly mean,Itanagar,1941.0,2.585,20.901,0,background_no_record
2249.0,26.0814,94.803,2010,8,4.905,mm/day monthly mean,Kohima,2265.0,3.183,33.647,1,catalogued_landslide
